region,street,housenumber,city,postcode,lat,lon,building_type
Lazio,Via Roma,7,Lazio,14716,42.33274119813573,12.404326421688975,random
Lazio,Via XX Settembre,65,Lazio,33038,41.785602007969196,13.397185185177232,random
Lazio,Piazza Duomo,136,Lazio,94870,42.020857971768415,12.093375073845102,random
Lazio,Via Colombo,31,Lazio,68048,42.04692099080122,12.143013574347203,random
Lazio,Corso Italia,155,Lazio,18171,42.452284373274956,13.08331855917304,random
Lazio,Via Garibaldi,199,Lazio,94629,42.36964622027896,12.978347800846098,random
Lazio,Via Trieste,85,Lazio,76956,42.41897621190401,13.029425899137598,random
Lazio,Via Colombo,122,Lazio,61407,41.68522714380742,13.778520687554328,random
Lazio,Corso Italia,1,Lazio,59777,42.71283153062149,13.29065294589276,random
Lazio,Via Pascoli,178,Lazio,82538,41.68732994896759,12.4795025196715,random
Lazio,Via Verdi,58,Lazio,16917,41.94923721653183,13.098975673410242,random
Lazio,Via Garibaldi,116,Lazio,93300,41.43207247904677,13.825941161826737,random
Lazio,Via Verdi,18,Lazio,28502,41.47707165557842,13.349508671263024,random
Lazio,Piazza Duomo,106,Lazio,29099,41.569970821252696,13.297529047513848,random
Lazio,Via Galilei,176,Lazio,75043,42.303387358067155,11.808484089333998,random
Lazio,Via Cavour,59,Lazio,73490,42.73952061899565,11.84452476462216,random
Lazio,Via Galilei,46,Lazio,36627,42.15911852105073,11.988260264840408,random
Lazio,Piazza Garibaldi,69,Lazio,26342,41.80002497928371,13.139984496262972,random
Lazio,Via Roma,66,Lazio,89092,42.15682489503439,11.839817061024078,random
Lazio,Corso Italia,7,Lazio,86276,41.34543995817575,13.181223905465878,random
Lazio,Corso Italia,81,Lazio,75313,42.508725544946294,11.773418270490291,random
Lazio,Piazza Duomo,196,Lazio,48656,42.2533539410577,13.23996129818055,random
Lazio,Via XX Settembre,34,Lazio,97602,41.864235044809234,13.120044544409993,random
Lazio,Via Bellini,137,Lazio,81547,41.90445639255517,12.553544362788701,random
Lazio,Piazza Duomo,35,Lazio,33250,41.85214210449341,13.171683826586587,random
Lazio,Via Gramsci,94,Lazio,26445,42.66005994243043,11.82066455518747,random
Lazio,Via Pascoli,134,Lazio,24441,42.23806059585711,12.08494547329677,random
Lazio,Via Gramsci,45,Lazio,77390,42.255155048412725,11.748877074478212,random
Lazio,Via Nazionale,11,Lazio,38403,42.14820387244316,12.994619974026755,random
Lazio,Via Vittorio Veneto,24,Lazio,36727,42.54584323908688,11.783737912547002,random
Lazio,Via Bellini,179,Lazio,75398,41.694218275095245,12.989457874401943,random
Lazio,Corso Italia,135,Lazio,23594,42.291236787660054,11.937380264036301,random
Lazio,Piazza Garibaldi,75,Lazio,60675,42.377975109306725,12.632468604223394,random
Lazio,Corso Vittorio Emanuele,192,Lazio,18282,41.75057579987954,13.161165851430667,random
Lazio,Corso Umberto,178,Lazio,76723,42.58415608221322,12.000605765737866,random
Lazio,Via Leopardi,4,Lazio,87540,41.45338475599457,13.358483014506866,random
Lazio,Via Matteotti,92,Lazio,66902,41.96025595021068,12.774273885907569,random
Lazio,Via Vittorio Veneto,157,Lazio,98892,42.61195406977496,13.388743233765275,random
Lazio,Corso Italia,13,Lazio,89232,42.4231874645913,12.203511563269164,random
Lazio,Corso Umberto,67,Lazio,14018,42.334140811052535,11.935881627078896,random
Lazio,Via Galilei,190,Lazio,85492,41.51787183662688,13.494349409791045,random
Lazio,Via Verdi,139,Lazio,51859,42.145034086459376,13.247638726549186,random
Lazio,Via Colombo,73,Lazio,32726,41.28834693262052,13.802227839227951,random
Lazio,Via Bellini,162,Lazio,35809,41.686299404726604,13.885377895975052,random
Lazio,Via Garibaldi,70,Lazio,35101,41.803275172101635,12.597753887921604,random
Lazio,Via Bellini,32,Lazio,83056,42.01031448273862,12.29612949254405,random
Lazio,Via Vittorio Veneto,153,Lazio,48905,41.92361526347389,12.424096362802544,random
Lazio,Via Garibaldi,58,Lazio,88976,41.514668423141636,13.848648347438404,random
Lazio,Via Gramsci,125,Lazio,14274,41.66504528385864,12.442016359009688,random
Lazio,Via Gramsci,1,Lazio,17388,41.942668289260425,12.185106121749275,random
Lazio,Via Galilei,32,Lazio,86360,41.94728007088127,12.582215201050815,random
Lazio,Via Bellini,101,Lazio,77822,42.51998210573478,12.922640076939711,random
Lazio,Corso Vittorio Emanuele,160,Lazio,88812,41.342116097586064,13.613731787508398,random
Lazio,Piazza Duomo,99,Lazio,35052,41.80478683393993,13.148650068388193,random
Lazio,Via Galilei,88,Lazio,49793,41.80220746116638,12.565392710699692,random
Lazio,Via Gramsci,124,Lazio,32111,41.84709418114368,12.795939864848295,random
Lazio,Via Gramsci,20,Lazio,14417,41.38694259977675,13.190674239224107,random
Lazio,Corso Italia,41,Lazio,81275,42.04068592637261,11.9529806865066,random
Lazio,Via Leopardi,14,Lazio,73929,41.600294129845615,13.436722360744175,random
Lazio,Via Mazzini,33,Lazio,88704,41.43074410408748,13.854408419082398,random
Lazio,Via Colombo,139,Lazio,93988,42.57311123146135,13.070246790094796,random
Lazio,Piazza Garibaldi,109,Lazio,95010,42.145593552112814,12.301879239141252,random
Lazio,Via Leopardi,104,Lazio,22231,41.714587116759525,13.570392484809322,random
Lazio,Corso Vittorio Emanuele,147,Lazio,51220,41.94145298532931,12.119694184685402,random
Lazio,Via Manzoni,187,Lazio,24740,41.57549286205389,12.58064903695844,random
Lazio,Via Garibaldi,144,Lazio,12960,42.338628072974764,12.81524247177163,random
Lazio,Piazza Duomo,35,Lazio,37785,42.26304887269038,12.669060141172112,random
Lazio,Via Dante,126,Lazio,99070,41.5419224595103,12.576533476154388,random
Lazio,Via Matteotti,4,Lazio,75317,41.77095746535025,12.865070939657777,random
Lazio,Via Roma,12,Lazio,51776,42.38514321118326,12.380209020111362,random
Lazio,Corso Italia,24,Lazio,97583,42.589497194114934,12.171054564208468,random
Lazio,Via Leopardi,175,Lazio,48311,41.82295192213351,12.391861809442647,random
Lazio,Via Mazzini,153,Lazio,88739,41.46687793504316,13.02993892314938,random
Lazio,Via Garibaldi,26,Lazio,53108,41.75120968404306,13.591910139597056,random
Lazio,Via Bellini,35,Lazio,95963,42.174851780802996,12.055729182440585,random
Lazio,Corso Umberto,170,Lazio,19432,42.7152424233167,13.324124928169208,random
Lazio,Via Gramsci,117,Lazio,19101,42.61743943737399,12.029980293980106,random
Lazio,Piazza Duomo,119,Lazio,80348,41.89390787720118,12.986080244543174,random
Lazio,Via Pascoli,147,Lazio,87797,41.89708694303395,12.48786157955223,random
Lazio,Via Marconi,32,Lazio,23184,42.29924265907025,13.128498667608886,random
Lazio,Via Roma,168,Lazio,69637,41.780379320095136,12.279088731483922,random
Lazio,Corso Vittorio Emanuele,78,Lazio,15226,42.18496693039772,13.03362593611303,random
Lazio,Piazza Duomo,72,Lazio,10170,41.45340324427482,13.424610189228043,random
Lazio,Via Nazionale,127,Lazio,51413,41.745212464341314,12.82344513935058,random
Lazio,Corso Vittorio Emanuele,179,Lazio,65206,42.307751420922365,12.346745974509872,random
Lazio,Via Garibaldi,174,Lazio,95610,42.00319702260761,12.875318184064643,random
Lazio,Via Leopardi,142,Lazio,49390,42.25161700784313,12.498199028923116,random
Lazio,Via Gramsci,155,Lazio,94642,42.54671238393348,12.050996093445676,random
Lazio,Via Bellini,179,Lazio,26665,41.635242808011824,13.107719650231981,random
Lazio,Via Colombo,111,Lazio,90785,42.364917639738586,12.752154944798226,random
Lazio,Via Kennedy,94,Lazio,42998,41.69720220888172,13.497687949300346,random
Lazio,Via Roma,169,Lazio,65341,42.35305560843593,12.688410577819397,random
Lazio,Via Roma,62,Lazio,46902,42.20740103085699,11.980921953540296,random
Lazio,Via Manzoni,2,Lazio,59221,42.07495520632297,12.826910809553219,random
Lazio,Corso Umberto,161,Lazio,23256,41.9861900246774,12.384749820130352,random
Lazio,Piazza Garibaldi,10,Lazio,62015,41.63152064654386,13.793436925190411,random
Lazio,Via Cavour,73,Lazio,91589,41.516691394010664,13.452127294556611,random
Lazio,Via Leopardi,48,Lazio,88828,41.9648459510878,12.334196403951136,random
Lazio,Via Colombo,112,Lazio,32266,41.80777910553898,12.845505734356411,random
Lazio,Via Dante,114,Lazio,63581,42.336782204483264,12.374197075973807,random
Lazio,Via Dante,199,Lazio,31842,42.37676972806274,13.036601776851404,random
Lazio,Via Pascoli,195,Lazio,56452,42.326499895845316,12.950499853629033,random
Lazio,Via Manzoni,176,Lazio,89569,42.37493699093931,12.795538650811052,random
Lazio,Via Gramsci,30,Lazio,36305,41.7259870337998,13.637592574073814,random
Lazio,Via Manzoni,94,Lazio,56579,42.0926180937355,11.8406428954926,random
Lazio,Via Cavour,162,Lazio,83626,41.52107780306508,12.806187899317663,random
Lazio,Via Galilei,92,Lazio,32167,42.248803111747506,13.168307979124977,random
Lazio,Via Trieste,29,Lazio,70425,42.257778887994164,12.162162559203857,random
Lazio,Via Mazzini,153,Lazio,75131,42.37969792945259,13.072199878280326,random
Lazio,Via Nazionale,55,Lazio,50039,41.26404103151935,13.084794537821256,random
Lazio,Via Cavour,153,Lazio,64832,41.635231308281,13.14482611947604,random
Lazio,Corso Umberto,28,Lazio,49800,42.240453438934,12.112939619205113,random
Lazio,Via Vittorio Veneto,98,Lazio,55582,41.68500272444762,12.608432420189654,random
Lazio,Via Matteotti,86,Lazio,15604,41.263313654860895,13.643598428389144,random
Lazio,Via Garibaldi,166,Lazio,64538,41.75298157477773,13.568060725347982,random
Lazio,Corso Vittorio Emanuele,109,Lazio,11658,42.24336473698876,12.900970498270357,random
Lazio,Via Dante,135,Lazio,33116,42.156054376296424,13.294865482369342,random
Lazio,Via Mazzini,62,Lazio,79207,41.50100616172504,13.404977767297467,random
Lazio,Via Colombo,187,Lazio,49434,42.35302113502587,12.017904202128937,random
Lazio,Via Manzoni,72,Lazio,65637,42.05053711456664,12.29948182980491,random
Lazio,Via Vittorio Veneto,130,Lazio,13651,42.27762366922823,12.13109268803298,random
Lazio,Via Garibaldi,74,Lazio,23001,41.8394767204436,13.09537772501459,random
Lazio,Via Dante,8,Lazio,48066,42.294651719977054,12.609710164948918,random
Lazio,Via Mazzini,108,Lazio,60897,42.39507410635346,11.77858126962572,random
Lazio,Via Leopardi,31,Lazio,42879,41.38920232712419,13.81894328943361,random
Lazio,Via Matteotti,53,Lazio,68452,41.87306300202093,12.699350725866168,random
Lazio,Via Trieste,74,Lazio,69376,42.01767849142824,12.142280268464155,random
Lazio,Corso Vittorio Emanuele,41,Lazio,60939,42.594369372196915,11.991168677380841,random
Lazio,Corso Umberto,25,Lazio,65251,42.459291597277804,11.947030121532686,random
Lazio,Piazza Duomo,44,Lazio,37144,41.41181037765248,13.733601498609078,random
Lazio,Via Gramsci,51,Lazio,34499,42.3806727604876,12.851960953953895,random
Lazio,Corso Italia,178,Lazio,26163,41.52124286644997,13.245056457753016,random
Lazio,Piazza Duomo,46,Lazio,55356,41.722887212886185,13.862533156125586,random
Lazio,Via Pascoli,86,Lazio,25171,41.75983379642095,12.264358886337739,random
Lazio,Via Galilei,141,Lazio,85445,42.775634944049706,11.848580220123782,random
Lazio,Via Verdi,75,Lazio,78943,41.809972845055825,12.257755233822543,random
Lazio,Piazza Garibaldi,101,Lazio,82828,42.17836949061403,12.63137687120309,random
Lazio,Corso Vittorio Emanuele,119,Lazio,19742,41.33594662362019,13.389312399979113,random
Lazio,Via Mazzini,152,Lazio,85332,41.94425812574584,12.436112722600349,random
Lazio,Piazza Garibaldi,14,Lazio,18358,42.24104104525682,12.931483187064185,random
Lazio,Via Dante,67,Lazio,97062,41.976358355243065,12.127641529318433,random
Lazio,Corso Italia,43,Lazio,13542,41.33829052136231,13.24999142837171,random
Lazio,Via Kennedy,200,Lazio,95552,42.003174240572726,12.619063648475281,random
Lazio,Via Cavour,38,Lazio,56811,42.08620557875356,12.731703629809973,random
Lazio,Corso Vittorio Emanuele,147,Lazio,97938,41.7135147005329,13.20172863827179,random
Lazio,Piazza Duomo,132,Lazio,52110,41.85420798939308,12.791404501961878,random
Lazio,Via Vittorio Veneto,44,Lazio,16595,41.31251631548172,13.888020610025748,random
Lazio,Via Mazzini,25,Lazio,62209,41.60442405983772,12.889225307059636,random
Lazio,Via Leopardi,196,Lazio,34718,42.16460339146609,12.808510796462834,random
Lazio,Via Vittorio Veneto,105,Lazio,86416,42.63660588990268,13.143267931844692,random
Lazio,Via Marconi,186,Lazio,93580,42.05068759603923,12.745191558827319,random
Lazio,Via Galilei,194,Lazio,42298,41.822986498003296,13.156261208306615,random
Lazio,Corso Vittorio Emanuele,139,Lazio,13530,42.336065853199905,12.512317872818917,random
Lazio,Piazza Garibaldi,163,Lazio,62084,42.331858811982116,12.917715651829191,random
Lazio,Via Gramsci,198,Lazio,84529,41.40934002703078,13.488847050073574,random
Lazio,Via Colombo,40,Lazio,88130,41.81291821821235,13.09142118732227,random
Lazio,Via Trieste,28,Lazio,43247,41.97172434178419,12.237963143488233,random
Lazio,Via Colombo,193,Lazio,89513,42.335585833521826,11.933214679504617,random
Lazio,Via XX Settembre,25,Lazio,75802,42.776026493226944,11.864572239274173,random
Lazio,Via Garibaldi,122,Lazio,53411,42.51609452644747,12.035054717412526,random
Lazio,Via Dante,185,Lazio,10070,42.449615694137506,12.245326572263641,random
Lazio,Via Trieste,139,Lazio,58302,41.408467332465655,13.60064602104149,random
Lazio,Via Marconi,27,Lazio,30445,41.75577296984273,13.171591550018412,random
Lazio,Via Kennedy,30,Lazio,55301,42.598985379674986,12.91584074323816,random
Lazio,Piazza Duomo,32,Lazio,26926,41.91717189347844,12.226833813615482,random
Lazio,Via Roma,114,Lazio,60813,41.40485433057053,13.091517236300753,random
Lazio,Via Colombo,129,Lazio,31726,41.61391308888574,12.85408633798933,random
Lazio,Via Nazionale,70,Lazio,43276,42.346203955537035,13.08228386405073,random
Lazio,Piazza Garibaldi,59,Lazio,19475,41.42047870093524,13.45927640393887,random
Lazio,Via Trieste,164,Lazio,51782,42.43388060743159,11.663812413780535,random
Lazio,Via Manzoni,139,Lazio,40971,42.46746960321604,12.865971089077522,random
Lazio,Via Marconi,70,Lazio,64255,42.47625267516514,12.84818260511648,random
Lazio,Via Kennedy,121,Lazio,39259,42.00752121488502,12.317894485895092,random
Lazio,Via Trieste,158,Lazio,26799,42.21485479032533,12.11668780219852,random
Lazio,Corso Italia,10,Lazio,56523,42.40194195144837,12.704106238539808,random
Lazio,Via Garibaldi,85,Lazio,69895,42.067797954398074,12.914152644500994,random
Lazio,Via Mazzini,11,Lazio,98006,41.93426589557041,12.923462253577046,random
Lazio,Via Nazionale,152,Lazio,30572,41.427009880012626,12.79810217071315,random
Lazio,Via Trieste,179,Lazio,33601,42.45367549550634,11.970078193542355,random
Lazio,Piazza Garibaldi,172,Lazio,40987,42.27610288906912,12.071560467994415,random
Lazio,Piazza Garibaldi,13,Lazio,36513,42.083614429651796,12.131081327847538,random
Lazio,Via Matteotti,170,Lazio,56206,42.270212765543214,11.825004800846843,random
Lazio,Corso Vittorio Emanuele,141,Lazio,29475,41.362245082561465,13.760980593502522,random
Lazio,Piazza Garibaldi,106,Lazio,52189,42.73569622456548,11.835171871978686,random
Lazio,Via XX Settembre,112,Lazio,41802,42.70172715931327,13.197812033520764,random
Lazio,Via XX Settembre,109,Lazio,37597,42.030982077749904,12.188473161353349,random
Lazio,Via Colombo,98,Lazio,88501,42.580042045942946,13.095462300606778,random
Lazio,Via Matteotti,26,Lazio,72389,41.671562709510795,13.169256654675763,random
Lazio,Via Nazionale,63,Lazio,20777,41.50634570043804,12.964768255741463,random
Lazio,Via Vittorio Veneto,85,Lazio,87764,42.20823209973525,11.73220875464822,random
Lazio,Via Pascoli,77,Lazio,54624,41.86253988073731,12.89539726684212,random
Lazio,Corso Umberto,120,Lazio,68594,41.87984399830846,12.467962064757009,random
Lazio,Via Pascoli,152,Lazio,26840,42.521527637543365,11.662848486217431,random
Lazio,Via Nazionale,17,Lazio,83577,42.42833710943376,11.60295512554676,random
Lazio,Via Galilei,68,Lazio,88202,41.58931412296855,13.311067517413733,random
Lazio,Via Marconi,54,Lazio,98848,42.274163766733196,12.478630296459212,random
Lazio,Via Garibaldi,139,Lazio,55119,42.192795576575215,13.184988822360115,random
Lazio,Via XX Settembre,128,Lazio,92829,41.83827126994975,13.189682088964338,random
Lazio,Piazza Duomo,195,Lazio,89622,42.11429223661767,12.936450000316952,random
Lazio,Via Cavour,106,Lazio,92807,41.509418515321826,13.141724584696211,random
Lazio,Corso Umberto,192,Lazio,81605,42.381785001987154,11.929356193415748,random
Lazio,Via Manzoni,64,Lazio,92223,41.58543952327697,13.671722024942468,random
Lazio,Via Cavour,108,Lazio,20920,41.316076085339134,13.208240341712438,random
Lazio,Via Matteotti,38,Lazio,96571,41.74776332512604,13.653957715580564,random
Lazio,Via Manzoni,148,Lazio,45018,41.94829647836926,12.805386758823406,random
Lazio,Via Pascoli,38,Lazio,48794,41.72249267224376,13.418078483210337,random
Lazio,Via Kennedy,43,Lazio,60481,41.37429948719545,13.167910148819205,random
Lazio,Via Galilei,69,Lazio,11146,42.369719639942396,12.251654156026923,random
Lazio,Via Gramsci,122,Lazio,37810,42.4178124482067,12.102138419994034,random
Lazio,Piazza Garibaldi,34,Lazio,68563,41.58892474486952,13.862882232237844,random
Lazio,Via Manzoni,104,Lazio,83357,41.47224561764443,13.508723597010277,random
Lazio,Piazza Garibaldi,144,Lazio,37093,42.51050796060504,12.00621175223673,random
Lazio,Via Roma,29,Lazio,31010,42.15356380898576,12.600557277726475,random
Lazio,Corso Italia,66,Lazio,83607,41.59494817349558,12.53348560606467,random
Lazio,Corso Italia,123,Lazio,62008,42.16416924563135,12.743026941375604,random
Lazio,Via Gramsci,97,Lazio,47579,42.64442527966907,11.94784158225711,random
Lazio,Piazza Garibaldi,34,Lazio,97769,41.823006094870266,12.368988614379008,random
Lazio,Via Mazzini,106,Lazio,99652,41.36672834649695,13.02438595083662,random
Lazio,Via Dante,143,Lazio,42952,41.67190466070647,13.30555341693181,random
Lazio,Piazza Duomo,89,Lazio,29317,41.977992397611075,12.995277067288821,random
Lazio,Via Garibaldi,94,Lazio,37200,41.57410506275684,13.256042106950385,random
Lazio,Via Manzoni,18,Lazio,31624,42.028552043142966,11.960809880679852,random
Lazio,Piazza Duomo,180,Lazio,70659,41.94294083707502,12.478079323323877,random
Lazio,Via Cavour,71,Lazio,43918,42.267509734713435,12.820331230083184,random
Lazio,Via Kennedy,116,Lazio,51134,41.63748900541919,12.61032290385593,random
Lazio,Via XX Settembre,142,Lazio,67354,42.20988022526212,11.881835068461575,random
Lazio,Corso Vittorio Emanuele,173,Lazio,53805,42.358048636923876,13.037535955350544,random
Lazio,Via Colombo,40,Lazio,69551,41.95875805224821,12.54806802591477,random
Lazio,Via Kennedy,162,Lazio,53996,41.474172027959774,13.630952939970442,random
Lazio,Piazza Garibaldi,10,Lazio,67069,41.89131573323926,13.182471536992875,random
Lazio,Via Leopardi,200,Lazio,32935,41.80273010142325,12.920151042346752,random
